,Id,Primary Title,Original Title,Year,Genres,Average Rating,# of Votes
534,tt0115561,The Apartment, Lappartement,1996, Drama&Mystery&Romance,7.4,13784
535,tt0115665,Beyond Hypothermia, Sip si 32 dou,1996, Action&Romance&Thriller,6.7,1094
536,tt0115669,The King of Masks, Bian Lian,1996, Drama,7.7,3117
537,tt0115693,Black Mask, Hak hap,1996, Action&Adventure&Comedy,6.1,11139
538,tt0115762,Broken Silence, Broken Silence,1995, Drama,6.6,240
539,tt0115931,Traveling Companion, Compagna di viaggio,1996, Drama,6.8,256
540,tt0116001,Tri-Star, Dai sam yuen,1996, Comedy&Crime&Romance,6.2,217
541,tt0116074,Demon in the Bottle, Demon in the Bottle,1996, Adventure&Family&Fantasy,4.9,133
542,tt0116154,Dzieci i ryby, Dzieci i ryby,1997, Comedy&Romance,5.6,103
543,tt0116209,The English Patient, The English Patient,1996, Drama&Romance&War,7.4,180719
544,tt0116223,Erzi, Erzi,1996, Drama,7.5,29
545,tt0116290,The Feeling of Love, Chong qing ai qing gan jue,1996, Comedy&Romance,4.0,24
546,tt0116295,Temptress Moon, Feng yue,1996, Drama&Romance,6.8,1782
547,tt0116365,The Frighteners, The Frighteners,1996, Comedy&Fantasy&Horror,7.1,82995
548,tt0116453,Growing Up, Yan sai gwai dai,1996, Comedy&Romance,6.7,22
549,tt0116629,Independence Day, Independence Day,1996, Action&Adventure&Sci-Fi,7.0,532831
550,tt0116732,Heaven Cant Wait, Jiu shi shen gun,1995, Comedy&Drama,6.6,117
551,tt0116775,Man hua wang, Man hua wang,1996, Comedy,5.2,24
552,tt0116962,Mahjong, Ma jiang,1996, Comedy&Drama,7.5,1110
553,tt0117045,Honey and Ashes, Miel et cendres,1996, Drama,7.6,77
554,tt0117335,Final Justice, Zeio hau pun kyut,1997, Drama,6.1,60
555,tt0117417,A Queer Story, Ji lao si shi,1997, Comedy&Drama&Romance,6.5,163
556,tt0117575,Viva Erotica, Sik ching nam lui,1996, Comedy&Drama,6.7,673
557,tt0117605,Sex and Zen II, Yuk po tuen II: Yuk lui sam ging,1996, Comedy&Fantasy&Horror,5.6,536
558,tt0117634,Shoemaker, Shoemaker,1996, Drama&Romance,7.1,39
559,tt0117760,Street Angels, Hung dang kui,1996, Action&Comedy&Crime,5.5,172
560,tt0117797,Swallowtail Butterfly, Suwarôteiru,1996, Crime&Drama,7.6,3450
561,tt0117821,Tai Chi II, Tai ji quan,1996, Action&Comedy&Romance,6.8,676
562,tt0117948,Blind Romance, Tou tou ai ni,1996, Comedy&Drama&Romance,6.8,115
563,tt0117984,Mrs. Tu Hau, Chi Tu Hau,1963, Drama&War,6.8,18
564,tt0118118,Xong xing zi: Zhi jiang hu da feng bao, Xong xing zi: Zhi jiang hu da feng bao,1996, Action&Drama,6.0,124
565,tt0118120,Lan ling wang, Lan ling wang,1995, N/A,6.5,39
566,tt0118187,Wo ye you ba ba, Wo ye you ba ba,1996, Family,6.0,9
567,tt0118199,Wu Shan Yun Yu, Wu Shan Yun Yu,1996, Comedy&Drama,7.0,144
568,tt0118554,Adam & Eva, Adam & Eva,1997, Comedy&Drama&Romance,5.9,2913
569,tt0118694,In the Mood for Love, Fa yeung nin wah,2000, Drama&Romance,8.1,128693
570,tt0118799,Life Is Beautiful, La vita è bella,1997, Comedy&Drama&Romance,8.6,634066
